Date,User,Tweet,sentiment
2023-04-07 11:13:50+00:00,accountants191,mental derang peopl certainli see other indic insan notic leo tolstoy devil societi account ca,neutral
2023-04-07 11:10:47+00:00,Adityanshu_7,end ca vs mba debat say bhai aapko dhang ki comparison nhi mili thi u say ca mba one sentenc ts insult ca profess cai ca cavsmba,neutral
2023-04-07 11:09:58+00:00,MsTigest,continu pay work public notic use suppos pay illeg pay feder offens understand california use take advantag period ca desk cal ms tigest,neutral
2023-04-07 11:08:52+00:00,accountants191,mani life failur peopl realiz close success gave thoma edison societi account ca,negative
2023-04-07 11:06:30+00:00,MsTigest,tribe pleas vigil peopl use hack twitter malici sick line saw father sleep work patienc thiev patienc stalker murder ca desk ms tigest,negative
2023-04-07 11:04:54+00:00,accountants191,reserv right think even think wrongli better think hypatia alexandria societi account ca,negative
2023-04-07 10:52:00+00:00,MsTigest,whoever stalk use indian fake languag stop allow whoever ti continu predat well pleas stop whoever crimin thief nuisanc feder offens okay ca,positive
2023-04-07 10:47:05+00:00,MsTigest,use arrest feder author arrest everi crimin parti attack poison illeg chemic illeg needl arrest report everyon harass ca hurt tigest,positive
2023-04-07 10:45:33+00:00,MsTigest,laugh pain shame laugh shame hurt stomach futur children shame arrest capita offens arrest never attack feder offens got ca,negative
2023-04-07 10:44:08+00:00,MsTigest,parti hack arrest understand hack feder offens stalk molest stalk peopl use attempt hurt futur children arrest ca,negative
2023-04-07 10:40:38+00:00,MsTigest,mexican put poison build laugh said care shame shame charg murder murder funni toler bulli mexican ethiopian laugh peopl ca ms tigest,positive
2023-04-07 10:37:08+00:00,MsTigest,stalker arrest charg w everi feloni laugh childbear year arrest arrest feder warrant everyon stalker molest arrest everi illeg arrest ca desk,positive
2023-04-07 10:35:37+00:00,MsTigest,mexican black ethiopian laugh shame shame said care shame peopl build seriou feder offens ever stalk hack shame ca ms tigest,negative
2023-04-07 10:24:45+00:00,MsTigest,believ mexican black femal anoth put poison wrong poison build whoever laugh famili wrong crimin thief murder keep hack arrest ca,negative
2023-04-07 07:32:37+00:00,Phunsukwangduji,creditor took asset agre valu le journal hoo ishq di gali vichh entryyi commercemem ca meme,neutral
2023-04-07 05:51:31+00:00,KeshwaniPayal,ca student exam may attempt jaldi khatam ho ye month ba aur saha nahi jaata time bhi nikal raha hai par aur ab padha bhi nahi jaata guy everyon situat worri ruk jana nahi tu kahi haar ke keep go caexam ca,positive
2023-04-07 02:27:25+00:00,Moneymaagnet,rbi allow pre sanction credit limit via upi simpl word pre sanction credit line impli pre approv credit essenti credit bank would apprv custom base data analyt carri intern deposit custom rbi upi ca,negative
2023-04-07 02:04:25+00:00,deepak7_45,anyon need calcul ca rcb fan rcbvkkr calif,negative
2023-04-07 00:05:02+00:00,MsTigest,stop hire fraud law firm mexican scam artist stop bill seriou case commit fraud w la california everi call bill understand crook steal peopl stop crook crook ca stopthem,neutral
2023-04-06 23:55:43+00:00,accountants191,whatev dream begin bold geniu power magic johann wolfgang von goeth societi account ca,neutral
2023-04-06 23:02:22+00:00,Karakalriv,believ want shout world well worst servic hire businessown usa websecur mexico california ca,negative
2023-04-06 22:34:12+00:00,MsTigest,paid tax decad take dirti tank street take construct schwarzenegg everi evil develop want get cancer anyth take trash trash neighborhood beach paid tax decad build ca,neutral
2023-04-06 22:32:42+00:00,MsTigest,back law firm check venic find everi crimin stalk beach crimin crimin want tank neighborhood take dirti tank street paid tax decad take trash back industri countri ca,negative
2023-04-06 21:33:52+00:00,Bob_Hunt,state california pay fli around sell red state assum need pay bill benefit ca announc candidaci pre would need use campaign fund,neutral
2023-04-06 20:15:00+00:00,MeganHammerKFBK,unoffici report come activ shooter rosevil ca ca rosevil placercounti,neutral
2023-04-06 19:51:05+00:00,accountants191,life half spent know georg herbert societi account ca,negative
2023-04-06 19:44:36+00:00,accountants191,bad never good wors happen danish proverb societi account ca,negative
2023-04-06 18:01:06+00:00,MsTigest,pleas make wait phone long bill hand hurt pleas scam law firm hacker stop report everi hacker stalker everi lawyer california lawyer help report hacker feder court ca,negative
2023-04-06 16:58:33+00:00,RaghunathPuroh3,think file suit faculti taken fee video lectur consid respons repli student doubt needadvis ca sudharjao mumbai,neutral
2023-04-06 16:42:19+00:00,QuakeFactor,spring break full swing amp easter around corner print amp keep famili engag fun captain cal holiday theme color page creativ w springtim color amp share festiv creation springbreak easter captainc ca,positive
2023-04-06 15:51:19+00:00,MsTigest,fraud claim law firm stop stop mock laugh phone mock peopl phone lie stop hire fraud compani femal extrem scari nosi fake locat lancast ca stop ca chair fraud,negative
2023-04-06 15:13:53+00:00,ansu_kataruka,client make payment toward tax fee also pick call provis law send notic threaten intent go legal legal law ca charteredaccount lawyer help,neutral
2023-04-06 12:51:12+00:00,RaeesibnMushtaq,wait icai declar everyth written theken articl propaganda defam cours icai robust system mba ca castud,neutral
2023-04-06 11:50:29+00:00,sripal07,motiv feel good drug numb action take abil stop consum motiv video start execut motivationmyth execut cpa ca,negative
2023-04-06 11:42:24+00:00,DemCANetwork,use first tweet say look forward ca data session pm today present data photo album reminisc specialist dementia care home emca conversationanalysi,positive
2023-04-06 11:19:38+00:00,MsTigest,see malici treat us like dirt bring diseas treat us like dirt keep see air food kind air molecul bacteria bad see give us cold shoulder ca hurt,neutral
2023-04-06 10:20:44+00:00,MsTigest,sell bad food come near vicin di even dare play game watch watch everi day prosecut publicli attack apolog apolog injur apolog attack back ca feder,negative
2023-04-06 10:15:05+00:00,MsTigest,everi male develop gtfo get prosecut publicli maci murder gtfo evil peopl sell bad product think stupid jame blond gtfo citi prosecut prosecut person dirti peopl ca,negative
2023-04-06 10:04:36+00:00,D3vilsCall,ca cpa account headach work consid intern audit ca cpa account,neutral
2023-04-06 10:01:59+00:00,MsTigest,sell bad ingredi bad food stop need stop sell bad food product idea product locat sell unsuspect peopl bodi hurt someth happen sell bad product period illeg ca,neutral
2023-04-06 08:34:54+00:00,MsTigest,ms tigest vs philip random peopl stole properti need back return ms tigest vs employe creat cumulu owe money neighborhood injur everi develop came illeg su get pay ca annoy,negative
2023-04-06 08:32:57+00:00,MsTigest,ms tigest vs sonder hotel illeg develop su illeg develop hotel deliber harass use contractor random male ti violat privaci involuntari manslaught su su never neighborhood never citi ca earli,negative
2023-04-06 08:25:40+00:00,MsTigest,ms tigest vs ucla su bodili injuri deliber harass injur stomach purpos su like two male attack done fraud get close su ms tigest vs ucla polic ca,negative
2023-04-06 06:27:54+00:00,GujaratiDoctor,paid rs ca file return provid data prepar p n l account give use rs electr rs data plan loot think thing peopl tell us ca charter,neutral
2023-04-06 04:05:54+00:00,amys_bus_ticket,live lancast ca say home dog dump dog abus aaroncart melaniemartin,positive
2023-04-05 23:48:08+00:00,MICHAELWAR50195,water import electr pick clean water amp one parti ca democrat gaga electr vehicl even though infrastructur water life farmer need water food reservoir north south pipelin desalin,positive
2023-04-05 21:18:16+00:00,MsTigest,sit desk bodi hurt contractor landlord put chemic fool put chemic anyon know lmk bodi hurt build put illeg poison fess obviou fess ca cal,negative
2023-04-05 21:16:32+00:00,MsTigest,parti need disclos use build build pick illeg chemic need truth saw male dream spray chemic need know product bodi hurt fess ca c,negative
2023-04-05 20:44:45+00:00,MsTigest,white femal work bank talk bank even go school gave dirti look boston new york bank realli shadi white girl bank serious job ca chair,neutral
2023-04-05 20:42:56+00:00,MsTigest,pm ms tigest vs desert commun bank employe even job corpor michigan employe earn incom walk salari long term stand memori california tire work w bank ca annoy c,negative
2023-04-05 20:12:46+00:00,MsTigest,pm request investig illeg poison chemic lo angel nearbi inglewood venic publicli request parti investig formal charg w chemic exposur inglewood venic la culver citi ca ms tigest,neutral
2023-04-05 19:45:40+00:00,Iam_MSian,well nobodi expect sit allot tabl grow plant extend network build relationship network primari wand bring sale account ca busi success entrepreneur startup,neutral
2023-04-05 19:33:34+00:00,MsTigest,ms tigest vs great stole properti never nasti male new york harass street leav ms tigest vs bazar racist asian hire fraud done ms tigest vs gorjana owe money ms tigest vs gjelina owe money ca desk,positive
2023-04-05 18:32:47+00:00,MsTigest,deal w ident theft injuri deliber done phone w detect upset someon violat take account hurt crimin done e injur need come forward ca pen upset ms tigest,negative
2023-04-05 18:28:44+00:00,Abhiarticlehun,mostli ca ca aspir will continu assur taxat mostli switch financ content creation gon na see downfal registr upcom year icai ca,neutral
2023-04-05 18:26:58+00:00,a_knotwell,state sanction kidnap ca bill ab propos allow mental health profession remov children age home without knowledg parent guardian place state hous facil without due process evid,positive
2023-04-05 18:16:55+00:00,RebeccaLAnders,dog bark lot earthquak neighbourhood dog bark like talk ten minut southern ca hope talk lol,negative
2023-04-05 15:44:13+00:00,eTaxTutorial,paid freight unregist transport gta complianc applic self invoic payment voucher td section c declar lt truck td section read rule dd deposit gst rcm avail itc tax lawyer ca,neutral
2023-04-05 14:46:46+00:00,CAVijayAgrawal,vacanc femal locat nagda mp profil acct amp taxat experi ctc l qualif mba ca ca inter profil acct amp mi experi ctc l qualif mba ca inter send resum catvijay mention profil subject,neutral
2023-04-05 14:24:13+00:00,MsTigest,paid illeg femal mexico done pay bitch pay nasti never job career ambush owe money money report everyon embarrass inglewood think stalker ca la,negative
2023-04-05 14:15:07+00:00,MsTigest,ms tigest vs connolli connolli law pleas stop play game rude california mean steal money nasti femal stupid ever cross desk mafraud fraud mafraud ca ms tigest,negative
2023-04-05 14:01:12+00:00,MsTigest,everi felon never paid hire ny lo angel su report massachusett seriou fraud ident theft ident fraud stole money ident year crimin desk ca ms tigest,neutral
2023-04-05 13:04:58+00:00,Kathlee44133362,go nc ut right state local let start gop candid run dnc ticket get elect switch parti dnc voter vote right lean everi time also tire woke ca make plan regist play game,negative
2023-04-05 12:49:59+00:00,ganeshmallya,n proud expos tabl extract featur financ profession ca extract tabular data complex unstructur pdf document imag msexcel,neutral
2023-04-05 08:55:09+00:00,jamie_atca_sss,alarm ca at at switch statu longer alarm,negative
2023-04-05 08:16:02+00:00,jamie_atca_sss,alarm ca at major power transfer switch state ca at power at switchstatu chang fail,positive
2023-04-05 06:54:31+00:00,MsTigest,call psychic doctor lawyer get assist realli one help us one evil one help us one evil one help us told truth chemic one told truth actual everyday upset injur ca tigest,positive
2023-04-05 06:49:45+00:00,MsTigest,kill us real estat agent dmh crazi peopl bed manufactur hurt tribe nation poison center help realli evil white femal hang ask ca bed hurt ms tigest,negative
2023-04-05 06:39:32+00:00,MsTigest,leav saw evil need investig doctor stomach hurt evil could hurt evil spray room evil help ms tigest vs javier ms tigest vs la counti paramed ca,neutral
2023-04-05 06:24:07+00:00,MsTigest,murder italian persian spray illeg care us see everyth everi secret kill spray room illeg persian black spray whole room liter die need help bed ca,negative
2023-04-05 06:15:18+00:00,practice_guru,mani ca dm us ask wether gener tradit practic specialis stick difficult choic prefer advic ca cs cma lawyer,neutral
2023-04-05 04:31:59+00:00,Rajeevkh007,mani u use chatgpt ur feedback use incorrect result mani case advic use care ca cs charteredaccount charteredaccount icai castud castud ai artificalintellig artifici intellig chatgpt chatgpt,positive
2023-04-05 02:24:17+00:00,PrimeMediaUS,viduthalaipart new locat week apr kirkland wa beaverton egyptian md pleasanthil ca manchest ct ypsilanti mi louisvil ky ticket open locat book enjoy freedom long wknd usa viduthalai,neutral
2023-04-05 02:07:27+00:00,MsTigest,male older show everywher everi day harass woman suspici suspici suspici suddenli everi femal nasti gang background check futur career servic even listen ca cal,negative
2023-04-04 23:49:38+00:00,MsTigest,trust said go insid hospit see crimin see mexican circumv believ saw christ look like protect watch saw time around chair ca ms tigest,positive
2023-04-04 22:53:08+00:00,BreakingVideoHQ,break magnitud earthquak shake northern california struck near hollist felt far south santa cruz santacruz fl ca california hollist break breakingnew,negative
2023-04-04 22:49:43+00:00,MsTigest,pm employe especi ethnic femal need nice repres restaur busi well inferior mani stole money job thing berat stop ca c ms tigest,negative
2023-04-04 22:33:48+00:00,NeedACoffeUSA,felt car shake earthquak ca bayarea,neutral
2023-04-04 22:26:59+00:00,talha_i_khan,felt earthquak earthquak sanjos ca,neutral
2023-04-04 22:26:40+00:00,tabularasa,earthquak wind earthquak appar ca earthquak,neutral
2023-04-04 22:10:12+00:00,MsTigest,pm ms tigest vs numero uno nice like store like product store period locat inglewood ca california cafraud cafraud inglewood inglewoodca badstor desk ca losangel chair annoy afternoon cal ms tigest,neutral
2023-04-04 19:48:26+00:00,LilSaintDee,state legal lot new event pop lot great opportun meet new client open network lsd cannabi news colorado newyork virginia dc ca,positive
2023-04-04 19:08:27+00:00,MsTigest,parti engag fraud hire felon includ citi inglewood pleas ever harass ms tigest vs citi inglewood beyond disgrac chair hurt afternoon injur ca cafraud california losangel lafraud ms tigest,positive
2023-04-04 18:50:36+00:00,panjiyar_r0202,doctor oper ca student exam give statement humn aapn taraf se poori koshish ki hai ab jo bhagwan ki marzi ca result doctor trend castud,negative
2023-04-04 18:08:35+00:00,joshcap,mba ca cs cfa bcom may learnt financi ratio analysi true measur stabil great compani ih ratio wonder ratio insid trade insid hold lower ratio better wisecap,neutral
2023-04-04 17:30:43+00:00,1945rkn,republican trump want gag order unconstitut want hear trump want se justic ny nj nc sc ga tn fl al az io oh ne mo wa ca wy mi al nm nv ok wi republican,negative
2023-04-04 17:25:05+00:00,Hitesh_Jangid06,averag salari newli qualifi ca bangalor worth swap higher pay within year post qualif compani give insight one big dispar salari ca bangalor,neutral
2023-04-04 15:21:54+00:00,paganminister,focu deal emot work resent hold back recoveri look hard heal addict lgbtqia gay aa saa ca cma vgc,negative
2023-04-04 14:18:23+00:00,MsTigest,see terribl male earn money cb hack illeg someon stole cash cash hack illeg cash hack cb someon violat privat boundari got cash like illeg illeg felon cash ca cal,negative
2023-04-04 14:15:26+00:00,MsTigest,mexican drive residenti area w white truck crimin harass crimin felon harass resid deliber harass invas privaci crimin violat everi law harass deliber ca cal,neutral
2023-04-04 13:41:33+00:00,MsTigest,see peopl protest tv cb someth protest someth bulli cb studio saw peopl tri break saw two femal nasti tri mess w live situat peopl lie doctor offic lie ca cal,negative
2023-04-04 13:36:04+00:00,MsTigest,see asian hack post inappropri video see male make fun polic offic see wrong w product hurt finger hurt finger person hack asian ca upset,negative
2023-04-04 13:32:05+00:00,MsTigest,work harder work harder decad get job got job right away cheat work ask lie person phone see femal jealou see mess w power line water idk bed ca ms tigest,positive
2023-04-04 13:29:45+00:00,MsTigest,see peer sleep around togeth job job unfair see went school hack steal never even help see girlfriend paid job kept appli ca ms tigest,positive
2023-04-04 11:38:07+00:00,whorohitkapoor,day studi plan ca final may topicwis planner cover revis syllabu daywis planner fr sfm audit dt idt imp q list icai sm includ planner law dt idt imp sec list includ planner icai ca icaiexam caexam caexam,neutral
2023-04-04 10:37:26+00:00,shruti__mittal,happi say hubbi becom ca start practic ca ownpractic buis stockmarket,positive
2023-04-04 09:26:47+00:00,harshgawli2821,imagin studi incom tax act tax plan tax evas account audit without singl penni yeah that ca studentslif caaspir,negative
2023-04-04 07:43:14+00:00,akash_25702,imagin studi incom tax save tax plan invest without incom yeaaahhh icmai cma cmastud ca castud icai,neutral
2023-04-04 07:00:42+00:00,MsTigest,tribe twitter hack random user crazi delusion jealou tribe legitim stalker group male hack illeg sick tribe go cent store walmart cv fraud ca,neutral
2023-04-04 04:27:12+00:00,Himanshu30_7,trip overr let go bank audit togeth ca bankaudit,negative
2023-04-04 04:04:16+00:00,GOyAL_Goal_wd_Y,attent fresher go word start email hope good goyal goal ca cs engin creator relianc adani,positive
2023-04-04 02:35:00+00:00,WaveConnects,custom concord ca work repair signific damag fiber network busi intersect technician site work dilig restor connect quickli possibl,negative
2023-04-04 01:18:52+00:00,MsTigest,rob rob arrog instead contribut say sorri listen hung hurt look adult help get ahead apolog desk injur hurt ca cali c ms tigest,negative
2023-04-03 18:49:01+00:00,fairhousingoc,charg owner apt bldg burlingam ca violat fairhous act discrimin famili minor children hud charg discrimin alleg coupl first rent bedroom apt,neutral
2023-04-03 18:24:34+00:00,MsTigest,tribe trust lawyer agoura hill one ever pick phone consist write time forget get paid hard deal w flaki non payment injuri forget listen intuit ms tigest ca,negative
2023-04-03 17:38:55+00:00,MsTigest,pain attack hammer chemic illeg drill declar heavi rain thunder fool wish leav want hammer near want peac quiet take hammer leav ca upset ms tigest lion judah,negative
2023-04-03 14:30:24+00:00,MsTigest,see gross white male older rape women children see rape femal nasti older white sick look like child molest sick white male stay away ethiopian children ca ms tigest,neutral
2023-04-03 14:20:35+00:00,MsTigest,ms tigest vs jame thoma ms tigest vs two blond culver citi polic molest stalker rapist charg w molest rape intent bodili harm sexual harass batteri rape intent damag manslaught dirti peopl ca feder,neutral
2023-04-03 14:17:11+00:00,MsTigest,disgust tri murder call mental ill culver citi polic depart burglari pervert stalker molest harass touch home disgust molest molest gross attack stomach nasti ca cc,negative
2023-04-03 14:15:28+00:00,MsTigest,pedophil attack hous two blond pedophil jame thoma stalker seriou crimin touch home gross use needl sexual harass pedophil take away hous nasti pedophil ca gross,negative
2023-04-03 14:05:32+00:00,MsTigest,rude feel well see rain new york hurt injur insult see rain come greedi us bill hurt bed newyork tire ca greedypeopl ms tigest,negative
2023-04-03 13:20:03+00:00,MsTigest,ms tigest vs webster bank pleas get togeth difficult employe want job bill hire better peopl annoy injur ca nyfraud earli bed hrfraud monday ms tigest,negative
2023-04-03 13:11:14+00:00,TheMarkMathis,high gasolin price ca run parallel state water problem popul rise dramat decad yet new reservoir built ca polit disast zone,neutral
2023-04-03 04:54:48+00:00,CANews_Watch,break one massiv explos heard throughout la report covina downey lynwood citi losangel ca,negative
2023-04-03 04:52:03+00:00,CANews_Watch,break loud boom covina area anyon els hear detail come covina ca,negative
2023-04-02 21:40:36+00:00,MsTigest,sunday april nd hard believ car compani close told sell ski power sport market peopl ski ski talk river drink water gross trust ca c ms tigest,negative
2023-04-02 18:34:47+00:00,MsTigest,see bad thing trust follow cafe gratitud eateri ms tigest vs cafe gratitud trust tv either talk presid steal idea lifestyl tvfraud ca california foodfraud cali ms tigest,positive
2023-04-02 17:24:03+00:00,MsTigest,sunday april nd ms tigest vs first honda part simi valley noncompli illeg discrimin feder violat two employe commit fraud feloni today sunday pleas stop sunday tire chair feder ca cali calif ms tigest,neutral
2023-04-02 17:18:44+00:00,jaincp,c p jain amp co ca open ca minimum year post qualif experi head offic audit section candid exposur forens prefer experi ca audit locat ahmedabad jobhir,neutral
2023-04-02 16:15:44+00:00,godoftaxation,would like merg senior ca one continu legaci ca practic ca aap tax gst,neutral
2023-04-02 15:51:54+00:00,MsTigest,white femal mexican hack stalk twitter life stalk mexican white femal predat predat liar thiev ms tigest vs agoura hill liar sunday earli morn injur feder liar ca california ms tigest,neutral
2023-04-02 14:31:28+00:00,MsTigest,disgust stalk woman black american white mexican unclean welcom privat space idea diseas unclean car unclean aggress put health danger ca ms tigest,neutral
2023-04-02 14:21:24+00:00,MsTigest,pretend act never tell truth act like friend talk everi male get close talk everi male want get sick unclean male pen ca ms tigest,negative
2023-04-02 14:19:16+00:00,MsTigest,disingenu pretend nice rob everyday act like femal irrespons dishonest get close put risk disingenu feder protect desk ca sund ms tigest,positive
2023-04-02 12:08:25+00:00,MsTigest,like pretti trashi trashi gross trashiest femal sleep around store dirti unclean dirti stalk everywher dirti unclean idk male like stalk hetero ca desk,positive
2023-04-02 12:03:18+00:00,MsTigest,handsom sleep w stalk take trash trash prettier stalker stalker eau prettier random white femal steal ident everi male gross look tran gay trashi sleep w trashi blond ca desk,negative
2023-04-02 11:30:11+00:00,yesitsme_varsha,deepli sadden hear sudden demis break heart know life unkind great teacher ca industri lost gem class today across center cancel rip rip,positive
2023-04-02 07:53:35+00:00,CANews_Watch,break shoot hollywood area losangel ca victim announc doa anoth victim injur black male last seen eb sunset highland white car offic perform cpr victim heavi polic emt presenc,negative
2023-04-02 06:10:52+00:00,The_Rising_soul,aman gupta ca put ca prefix name ca,neutral
2023-04-02 05:37:54+00:00,MsTigest,see use diseas poison arrog even help pain even see arrog evil sell bad food bed attack like felon blond felon culver citi stalker felon felon ca felon,negative
2023-04-02 05:37:18+00:00,CANews_Watch,break report deputi carson transport hospit deputi carson ca,neutral
2023-04-02 05:12:21+00:00,nupursharm800,big ask foundat result someon rank ca inter fail ca foundat twice ca,negative
2023-04-02 02:41:28+00:00,GOyAL_Goal_wd_Y,dedic st march maa beta shaadi adjust karna padta hai thoda bahut beta maa charter account tell adjust goyal goal ca cafin articleship cafinalist icai account,positive
2023-04-01 23:14:46+00:00,CANews_Watch,break shoot canoga park trader joe canogapark ca peopl shot possibl th victim victim critic condit one dead,negative
2023-04-01 19:59:20+00:00,vischavin,privat limit compani limit liabil partnership suggest ca cs cma taxconsult,neutral
2023-04-01 19:41:37+00:00,MICHAELWAR50195,ca need stinkin insurrect apolog treasur sierra madr live dei green woke ca paradis one parti state soy boy rule iron white male born privileg homelessnesscapitol druginvest,neutral
2023-04-01 16:57:49+00:00,Taxation_mitra,ca firm abl take input credit gst paid membership fee gstin member practic firm enabl today may tri updat firm gstin regular profession updat follow,neutral
2023-04-01 15:39:57+00:00,Armygirl3ID,trump histori show stood children amp grandchildren stood trump polit persecut goe back ever oregon ca wa,negative
2023-04-01 13:26:55+00:00,ca_mohit__,break news ca exam may june postpon shift juli covid reason updat icai websit check icai websit latest notif icai ca charteredaccount,neutral
2023-04-01 11:35:49+00:00,Feneil_,almost two year sinc appear ca final freak tweet icai ca,negative
2023-04-01 11:06:10+00:00,MsTigest,nightmar male green jacket white mexican block enter hospit began chase beat disabl woman nasti male anoth malici tri murder woman hospit ca,negative
2023-04-01 10:04:06+00:00,YashDhanuka14,someon take audit quot lower fee compar previou year audit fee ca,negative
2023-04-01 08:08:51+00:00,MsTigest,dream slept around slept around use other get studio peer belittl properti hous use agent use gay peer slept around belittl slept around ca bed,positive
2023-04-01 08:04:13+00:00,MsTigest,gross male video arkansa pop use swear word twitter illeg hack block jake even nice peopl hack arkansa male femal stop stalk illeg ca stalker cal,negative
2023-04-01 08:01:18+00:00,MsTigest,mexican hack illeg paid job work stupid illeg hack illeg like fraud felon witch hr employe illeg never paid yesterday commit labor board violat like felon disgust ca bed,negative
2023-04-01 07:57:57+00:00,MsTigest,dream random femal got job apart bc male sexual avoid trash never paid even talent ignor year artist use other decad use career etc ca,negative
2023-04-01 07:03:56+00:00,cawaalaladka,april statutori audit kaha naa rhe aaplog ca castud caexam,neutral
2023-04-01 04:15:33+00:00,Bhaveshpatellll,happi new financi year financalyear happynewyear accountingyear ca icai,positive
2023-04-01 03:52:29+00:00,YashDhanuka14,audit trail new tax regim debt fund taxibl lr tc etc happi new financi year ca,positive
2023-04-01 03:38:00+00:00,CAViralShah,forget audit trail audit log need enabl account softwar compani today account softwar audit chang companysecretari charteredaccount ca cs cwa updat law,neutral
2023-04-01 02:35:53+00:00,VNCGZB,ca firm abl take input credit gst paid membership fee gstin member practic firm enabl today may tri updat firm gstin pleas follow twitter account icai,neutral
2023-04-01 02:06:34+00:00,MsTigest,parti spoke today brag mock phone diss read annual report everyday suppos share suppos greedi sit disappoint ms tigest vs westlak villag ca stop arrog desk ca c ms tigest,neutral
2023-04-01 00:34:49+00:00,MsTigest,met someon bulgaria today nice nice meet someon bulgaria see mani peopl outsid beverli hill see peopl anyon use talk cafe weird see old cafe friend ca desk,positive
2023-04-01 00:26:12+00:00,MsTigest,pm food smell good trust trust trust pasta sauc anyth trust alway offer say hard time explain tri polit seem allergi allergi ca,negative
2023-03-31 22:04:17+00:00,NathalieChamel1,news sad know still surviv famili school commun violenc abus amp neglect whole life young man beaten train station amp die polic et al never interest ca dv sv terror victim code,negative
2023-03-31 18:47:06+00:00,cawaalaladka,happi new financi year may financi year bring success amp boundless achiev earn save amp grow incometax financialyear ca,positive
2023-03-31 17:35:19+00:00,americonsumer,propertyown amp landlord california tenant amp renter know vast number pricegoug rentgoug us hard earn money profit hous necess commod ca,negative
2023-03-31 17:26:17+00:00,MsTigest,ms tigest vs one west bank fraud desk fraud bankingfraud ca injur california earli morn feder federalfraud losangel illegalbank chair cafraud fraudsinlosangel ms tigest,neutral
2023-03-31 17:18:11+00:00,MsTigest,ask money break space give key never never wear mask illeg speed never rob health isol call polic hous thief thief white femal rob garbag ca calif,negative
2023-03-31 16:37:30+00:00,MsTigest,trust mexican trust market purpos flour poison saw shoot face dirti male crimin w diseas see earthquak cliff trust thief murder ca felon ms tigest,neutral
2023-03-31 16:30:05+00:00,anant_sekhsaria,ipl one biggest distract ca student appear may attempt ipl ca,neutral
2023-03-31 15:12:57+00:00,MsTigest,ms tigest vs star bank white femal hang insult disrespect hang real peopl real femal rude arrog sound fake fake compani desk pen ca c ms tigest,positive
2023-03-31 14:58:29+00:00,MsTigest,injur tire annoy broke upset disrespect spoil shadi arrog condescend california annoy injur taken advantag feder honest experienc rude spoil money car disrespect ca desk c ms tigest,negative
2023-03-31 14:41:01+00:00,lahiruDar,anuruddha becom better comedian ca omg,positive
2023-03-31 14:31:12+00:00,YashoverdhanG,happi new year eve ca financialyear,positive
2023-03-31 14:17:28+00:00,Izhaaann,charter account pleas inbox ca charteredaccount,neutral
2023-03-31 14:02:21+00:00,MsTigest,ms tigest vs citizen bank pleas insult need get togeth work sinc pain work crimin unfair pen desk earli morn injur insult bankingfraud ca california ms tigest,negative
2023-03-31 13:59:28+00:00,1945rkn,presid ever commit crime tri overthrow govern last see equal justic system celebr justic system let presid law nc sc ny ca ws az mi ms io,positive
2023-03-31 13:42:35+00:00,MsTigest,greedi peopl ms tigest vs commun bank new york need yorker move ignor never gave dime bulli abbott kinney sit injur insult assault pen blackpen earli fraud ny ca ms tigest,negative
2023-03-31 12:38:51+00:00,lizpeek,ca ny lose popul big time dem run state ever wonder keep jack tax amp let crimin run free,positive
2023-03-31 12:13:54+00:00,MsTigest,dream random white femal stalk bathroom white stalk minnesota white femal stalk minnesota stay away felon hack laugh illeg stay away otherwis prison ca bed nightmar felon,neutral
2023-03-31 11:42:09+00:00,MsTigest,persian jew random tri break date everi femal marri women rape stalker stay away filthi persian break stalker thiev thiev thiev persian thiev arrog thiev jew stay away thief ca cal,negative
2023-03-31 11:40:23+00:00,MsTigest,rent room bad carbon monoxid thief meanwhil persian tape stalk everywher date women trash stay away stalker stalker stalker persian stalker persian stalker thief murder stalker stay away ca,neutral
2023-03-31 11:38:25+00:00,MsTigest,nasti persian rapist thief nasti crimin thief crimin rapist persian jew rapist thiev come room thief stalker everi persian racist racist rapist thiev thiev ca ms tigest,neutral
2023-03-31 11:18:48+00:00,MsTigest,mexican black male zimbabw black femal asian persian steal career meanwhil date give money flirt w nasti trust keep report behavior east coast ca earli morn ms tigest,neutral
2023-03-31 08:48:03+00:00,MsTigest,trust ali muslim trust muslim trust white femal jealou discrimin money bodi injur trust tri surviv fix build lazi ca cal ms tigest,negative
2023-03-31 08:46:10+00:00,MsTigest,militari militari famili ethiopian militari got rob injur attack violat arrest bad peopl one visit us selfish go back abroad ca sick ms tigest habesha royalti lion judah,negative
2023-03-31 08:43:56+00:00,MsTigest,tribe abroad local pleas visit visit anyon got injur give money give money bad peopl evil bad thing attack physic militari grandma militari ca ms tigest,negative
2023-03-31 08:38:20+00:00,MsTigest,tribe abroad got rob injur case regard humanitarian right pleas arrest rapist jame thoma random alhambra attack bodi e illeg poison persian mexican investig arrest ca bed sick,negative
2023-03-31 07:14:04+00:00,Tasha0075,bot perfect ai girlfriend vouch pleas rdmanmilitia ca tm,neutral
2023-03-31 04:30:00+00:00,cagoelnitin,happi financi year end know crucial time busi individu rememb review financ plan ahead stay top tax wish prosper new year ahead fyend ca financetip,negative
2023-03-31 01:05:29+00:00,MsTigest,random femal younger stalk hack use word televis hire copi stalker stay away dirti witch new york stay away crimin ever hack fraud w fake makeup fake makeup fake eyelin ca stalker,positive
